data_channel,tag_label,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,shares,abs_title_sentiment_polarity
0,5193,244,8,237,0.627802688,0.999999994,0.702531641,16,4,12,0,4.679324895,7,-1,1100,412.5128571,1100,843300,379342.8571,1100,9824.866667,4736.301549,573,3100,2157.666667,0,0,0,0,1,0,0,0,0.456940271,0.175401321,0.028571845,0.310514723,0.028571841,0.596296296,-0.178935185,0.012658228,0.046413502,0.214285714,0.785714286,0.344444444,0.2,0.433333333,-0.386742424,-0.9,-0.05,0,0,0.5,4200,0
0,140,540,6,745,0.502103786,0.999999998,0.677419353,17,4,6,0,4.652348993,6,4,506,127.8333333,118700,843300,577200,3308.91126,7703.942105,5274.497814,1500,2200,1850,0,0,1,0,0,0,0,0,0.034950228,0.033361105,0.033729685,0.862295021,0.035663961,0.603984098,0.230202361,0.061744966,0.014765101,0.807017544,0.192982456,0.456949934,0.05,1,-0.300126263,-0.6,-0.125,0.7,0.5,0.2,440,0.5
0,3123,676,12,112,0.723214279,0.999999985,0.8235294,5,2,0,0,4.446428571,10,217,3700,857.5,3200,617900,104490,2457.142857,5216.666667,3582.856255,3200,3200,3200,0,0,0,0,0,0,1,1,0.02017985,0.61495327,0.020087385,0.098485071,0.246294424,0.384358974,0.295,0.053571429,0.008928571,0.857142857,0.142857143,0.5,0.25,0.8,-0.05,-0.05,-0.05,1,0,0.5,14500,0
0,856,61,10,896,0.441676104,0.999999998,0.630885121,11,1,9,0,4.493303571,9,-1,671,118.1111111,20800,843300,284011.1111,3428.32327,8451.947917,5187.593114,41100,41100,41100,0,0,0,0,0,1,0,1,0.022223062,0.134185221,0.022255892,0.798923566,0.02241226,0.371097811,0.151295876,0.0546875,0.018973214,0.742424242,0.257575758,0.383663309,0.1,0.9,-0.284232026,-0.7,-0.1,0,0,0.5,1600,0
4,3749,547,7,675,0.484162895,0.999999998,0.6313253,9,8,7,2,4.742222222,4,4,963,327.5,5300,843300,251450,2995.888889,3543.196262,3224.293997,790,7300,3948.333333,0,0,1,0,0,0,0,0,0.547575397,0.050010942,0.050319318,0.051899366,0.300194978,0.42462332,0.08870934,0.035555556,0.016296296,0.685714286,0.314285714,0.346185065,0.033333333,1,-0.267191142,-0.5,-0.05,0,0,0.5,3400,0
4,3806,485,9,1214,0.39253112,0.999999999,0.522756826,8,7,20,0,4.761943987,8,4,369,115.2,0,843300,164462.5,0,3256.261714,1819.394506,1900,14900,5250,0,1,0,0,0,0,0,0,0.025013792,0.025010007,0.145792105,0.02500576,0.779178336,0.528712573,0.14551138,0.038714992,0.013179572,0.746031746,0.253968254,0.330515796,0.05,1,-0.269097222,-0.6,-0.05,0,0,0.5,1300,0
5,2154,540,8,714,0.480281689,0.999999998,0.669811319,12,5,1,0,5.24929972,7,4,973,192.2857143,4900,843300,224485.7143,1421.75,3308.91126,2275.977538,656,1600,1252,0,0,1,0,0,0,0,0,0.028571942,0.028571982,0.88571103,0.028571777,0.02857327,0.350727179,0.036604471,0.030812325,0.018207283,0.628571429,0.371428571,0.291615014,0.0625,0.8,-0.341452991,-0.6,-0.125,0,0,0.5,629,0
5,7946,513,8,327,0.653124998,0.999999995,0.792626724,9,0,1,0,5.064220183,10,4,1100,288.875,0,843300,104050,0,4721,2197.294834,0,0,0,0,1,0,0,0,0,0,0,0.020001805,0.020001872,0.919981704,0.02000113,0.02001349,0.476089015,0.110984848,0.036697248,0.01529052,0.705882353,0.294117647,0.243257576,0.1,0.6,-0.121666667,-0.2,-0.05,0.5,0.136363636,0,516,0.136363636
1,957,241,10,319,0.591194967,0.999999995,0.734693874,5,3,6,2,4.545454545,7,-1,3500,729.8571429,3500,843300,298285.7143,3260.143059,7407.927152,4735.501657,1300,9000,5150,1,0,0,0,0,0,0,0,0.02857298,0.449991668,0.028572158,0.464291283,0.028571911,0.413368056,0.009895833,0.034482759,0.037617555,0.47826087,0.52173913,0.360606061,0.1,1,-0.321478175,-0.5,-0.166666667,0.4,-0.4,0.1,907,0.4
2,5455,225,13,432,0.519813519,0.999999996,0.655172411,4,3,1,0,4.55787037,5,-1,452,263.8,6400,843300,314580,1379.153846,3576.326436,2657.438181,935,11300,4878.333333,0,0,1,0,0,0,0,0,0.515466028,0.040004195,0.040053045,0.040001103,0.364475629,0.434616574,0.127697897,0.023148148,0.009259259,0.714285714,0.285714286,0.353522727,0.0625,0.6,-0.213392857,-0.5,-0.05,0.1,0,0.4,1100,0
1,4721,714,6,164,0.656441714,0.99999999,0.775510196,3,0,0,1,4.487804878,8,217,1200,500.1666667,0,51900,20762.5,0,4024.526316,1781.179557,0,0,0,0,0,0,1,0,0,0,0,0.286441842,0.025881878,0.025017636,0.637645161,0.025013484,0.629487179,-0.133333333,0,0.018292683,0,1,0,0,0,-0.366666667,-0.5,-0.3,0,0,0.5,998,0
2,2457,315,11,219,0.660550456,0.999999992,0.845528448,6,4,0,3,4.529680365,4,-1,211,53.295,86200,843300,577575,3389.862267,5738.172736,4162.102472,791,8700,3530.333333,0,0,0,1,0,0,0,0,0.799929047,0.050004323,0.050041688,0.050024662,0.05000028,0.410326954,0.038536683,0.04109589,0.01369863,0.75,0.25,0.188762626,0.033333333,0.6,-0.255555556,-0.4,-0.166666667,0.454545455,0.136363636,0.045454545,1300,0.136363636
5,5241,344,12,915,0.468749999,0.999999998,0.572998429,14,9,20,1,5.033879781,9,-1,699,159.6666667,2300,843300,268655.5556,1176.666667,3574.279763,2410.745245,1300,1700,1500,0,0,1,0,0,0,0,0,0.241065082,0.022244091,0.692010569,0.022265957,0.022414302,0.397807018,0.154793233,0.032786885,0.009836066,0.769230769,0.230769231,0.385829365,0.0625,1,-0.280555556,-0.625,-0.1,0,0,0.5,870,0
1,6862,185,11,268,0.647509576,0.999999994,0.792899404,6,2,1,0,4.570895522,7,-1,1300,320.1666667,0,843300,209809.7143,0,5168,2663.243908,721,1300,1010.5,1,0,0,0,0,0,0,0,0.028572579,0.483015993,0.028572026,0.431267421,0.028571982,0.506277056,0.290097403,0.044776119,0.003731343,0.923076923,0.076923077,0.387310606,0.1,1,-0.25,-0.25,-0.25,0,0,0.5,773,0
2,5974,65,12,783,0.470433639,0.999999998,0.645299144,20,1,1,0,5.068965517,7,-1,546,108.4,0,843300,397028.5714,0,3433.817566,1849.793122,0,0,0,0,1,0,0,0,0,0,0,0.171574818,0.028572824,0.742705998,0.028572243,0.028574116,0.316838624,0.081828704,0.037037037,0.022988506,0.617021277,0.382978723,0.347902299,0.0625,0.8,-0.17962963,-0.3125,-0.05,0.066666667,0,0.433333333,1000,0
0,3572,154,12,622,0.449917897,0.999999997,0.61517615,23,3,11,1,4.739549839,9,-1,678,157.375,0,843300,315522.2222,0,12217.20253,5091.696998,1100,1100,1100,0,0,0,1,0,0,0,0,0.022266792,0.022265255,0.023422861,0.250520118,0.681524974,0.488286164,0.223506289,0.051446945,0.012861736,0.8,0.2,0.43125,0.1,1,-0.244270833,-0.7,-0.05,0,0,0.5,1200,0
4,5527,211,10,305,0.633561642,0.999999995,0.717171714,11,0,2,0,4.708196721,8,-1,953,193.8333333,0,843300,291437.5,0,3619.081567,2201.066672,0,0,0,0,0,1,0,0,0,0,0,0.025013999,0.02501602,0.147176567,0.143860001,0.658933414,0.451923701,0.203871753,0.042622951,0.009836066,0.8125,0.1875,0.358566434,0.1,1,-0.194642857,-0.3125,-0.071428571,0,0,0.5,1500,0
4,440,437,14,233,0.663793101,0.999999993,0.821428566,12,8,0,1,4.854077253,6,4,951,320.4,0,843300,186600,0,3459.856833,2281.931634,29600,29600,29600,1,0,0,0,0,0,0,0,0.033425949,0.033336456,0.199576323,0.033335015,0.700326258,0.419607843,0.205882353,0.0472103,0.004291845,0.916666667,0.083333333,0.354545455,0.05,0.5,-0.2,-0.2,-0.2,0.3,0.2,0.2,1000,0.2
5,3364,237,13,1443,0.442484121,0.999999999,0.595541401,13,2,19,0,4.929313929,7,-1,761,255,2400,843300,250600,1323.166667,4915.73494,2851.828582,1200,1700,1450,0,0,0,0,1,0,0,0,0.028598567,0.028579768,0.885644064,0.02857265,0.028604951,0.428346169,0.128202079,0.035343035,0.013860014,0.718309859,0.281690141,0.336503692,0.033333333,1,-0.284196429,-0.6,-0.071428571,0.458333333,0.116666667,0.041666667,4500,0.116666667
4,8531,211,10,376,0.611859837,0.999999996,0.781659385,7,5,1,0,4.837765957,9,-1,536,179.6666667,5300,843300,403944.4444,2034.166667,7118.268571,3383.380335,824,663600,167806,0,0,1,0,0,0,0,0,0.022353169,0.022223539,0.261078256,0.022222766,0.67212227,0.403968254,0.147144582,0.02393617,0.015957447,0.6,0.4,0.483134921,0.0625,1,-0.160648148,-0.25,-0.1,0,0,0.5,2000,0
1,6448,118,10,237,0.627705625,0.999999994,0.716049378,11,6,1,5,4.924050633,7,-1,560,230.4285714,17500,843300,343842.8571,2746.846154,5859.497697,4104.036257,689,92600,25347.25,0,0,0,0,1,0,0,0,0.028571547,0.028972131,0.028571794,0.885312667,0.02857186,0.510459184,0.28622449,0.033755274,0.004219409,0.888888889,0.111111111,0.538392857,0.1,1,-0.3,-0.3,-0.3,0.75,0.568181818,0.25,833,0.568181818
4,5277,343,11,1265,0.389789303,0.999999999,0.578796561,14,8,1,0,4.504347826,10,-1,676,273.7,7300,843300,138060,1780.216216,4695.769231,2859.063943,2400,3700,3050,0,0,0,1,0,0,0,0,0.020044987,0.020009034,0.020063405,0.0200002,0.919882375,0.458894719,0.149776736,0.046640316,0.02055336,0.694117647,0.305882353,0.402078289,0.05,1,-0.289316239,-1,-0.05,0,0,0.5,2700,0
2,5796,340,8,347,0.599999998,0.999999996,0.692622948,22,1,1,0,5.123919308,10,-1,531,173.7725,0,843300,319370,0,5852.304896,3302.694709,19500,19500,19500,0,0,0,0,0,0,1,1,0.499637597,0.24093807,0.020068,0.2193556,0.020000733,0.354363636,0.087909091,0.040345821,0.014409222,0.736842105,0.263157895,0.249837662,0.033333333,0.5,-0.22,-0.5,-0.1,0.666666667,0.333333333,0.166666667,1400,0.333333333
1,8192,328,10,1252,0.456790123,0.999999999,0.568102444,14,7,20,0,4.702076677,4,-1,415,103,210300,843300,483900,3138.397516,5835.948052,3941.365969,732,8900,2428,0,0,0,0,1,0,0,0,0.050003425,0.052293851,0.050215007,0.797487685,0.050000032,0.458143085,0.117881256,0.037539936,0.015175719,0.712121212,0.287878788,0.37633209,0.0625,0.8,-0.33625731,-1,-0.125,0.5,0.5,0,2200,0.5
2,7413,95,11,938,0.476856835,0.999999998,0.639477976,15,1,1,0,5.489339019,3,-1,156,51.33333333,144400,843300,559366.6667,3190.814699,3585.6075,3413.108807,0,0,0,0,0,0,0,0,0,1,1,0.733333137,0.066666785,0.066666716,0.066666672,0.066666691,0.433638616,0.196023641,0.056503198,0.00533049,0.913793103,0.086206897,0.33544944,0.033333333,1,-0.225,-0.4,-0.05,0.066666667,0.033333333,0.433333333,1900,0.033333333
0,496,627,8,133,0.742187494,0.999999989,0.77528089,6,2,0,1,5.052631579,7,4,1000,341.8333333,0,690400,286814.2857,0,4716.61477,2953.0195,1600,1600,1600,0,0,0,0,0,0,1,1,0.028887146,0.330538581,0.028657429,0.583344961,0.028571883,0.495238095,0.252380952,0.037593985,0,1,0,0.302857143,0.1,0.5,0,0,0,1,0.5,0.5,1600,0.5
4,256,173,6,947,0.481363152,0.999999998,0.704174227,8,0,1,1,5.167898627,9,-1,737,201.125,0,843300,261722.2222,0,3563.394324,2401.564496,0,0,0,0,0,0,0,0,1,0,1,0.022226565,0.022462642,0.473237822,0.022293015,0.459779957,0.452383441,0.092626214,0.032734952,0.015839493,0.673913043,0.326086957,0.435599078,0.033333333,0.9,-0.246575092,-0.6,-0.05,0,0,0.5,1800,0
2,2430,666,10,223,0.629107978,0.999999992,0.742424237,7,5,1,0,4.32735426,5,217,529,394.8,2000,617900,159380,1476.333333,3173.043831,2521.686238,529,2000,1405.8,0,0,1,0,0,0,0,0,0.556569313,0.040004319,0.040377746,0.040000901,0.323047721,0.357132035,0.062949134,0.035874439,0.02690583,0.571428571,0.428571429,0.300081169,0.1,0.7,-0.173611111,-0.3,-0.1,0,0,0.5,792,0
1,1825,721,10,491,0.600823044,0.999999997,0.781045749,16,0,1,0,4.733197556,7,217,350,319.8,0,51900,15285.71429,0,2971.693182,1493.78122,0,0,0,0,0,0,1,0,0,0,0,0.028574208,0.88528198,0.028573021,0.028998069,0.028572722,0.510432331,0.107205514,0.034623218,0.022403259,0.607142857,0.392857143,0.455010186,0.1,0.7,-0.315909091,-0.8,-0.125,0.2,0.7,0.3,3500,0.7
2,5255,680,9,224,0.627272724,0.999999993,0.780141838,7,2,1,0,4.830357143,3,217,358,297.6666667,28000,80400,62933.33333,1830.257143,2772.567926,2276.135921,1200,5800,3500,0,0,1,0,0,0,0,0,0.733330901,0.066666805,0.066668915,0.066666673,0.066666706,0.52378674,0.110594668,0.044642857,0.022321429,0.666666667,0.333333333,0.377272727,0.136363636,0.6,-0.334285714,-0.6,-0.071428571,0.418181818,0.212121212,0.081818182,626,0.212121212
5,4841,687,9,180,0.590909088,0.999999991,0.6972477,3,1,0,0,4.644444444,8,217,657,361.4285714,0,69100,34212.5,0,3431.052288,1962.786126,1100,1100,1100,0,0,1,0,0,0,0,0,0.02506319,0.025096027,0.541336096,0.383499007,0.02500568,0.287386364,0.102007576,0.061111111,0.016666667,0.785714286,0.214285714,0.248347107,0.136363636,0.5,-0.163888889,-0.2,-0.125,0.454545455,0.136363636,0.045454545,786,0.136363636
2,8475,499,8,341,0.547337276,0.999999995,0.699999997,6,6,1,0,4.609970674,4,4,237,132,23700,843300,561950,1947.198413,4232.963235,3047.832389,573,11100,3593.25,0,1,0,0,0,0,0,0,0.799999183,0.050000121,0.050000598,0.050000064,0.050000033,0.497376361,0.112795159,0.052785924,0.008797654,0.857142857,0.142857143,0.2808652,0.033333333,0.5,-0.444444444,-0.8,-0.2,0.5,0.5,0,1100,0.5
0,3939,722,8,159,0.675159231,0.999999988,0.892857132,3,1,0,0,4.308176101,6,217,450,323.6,0,39400,16341.66667,0,3098.753623,1689.617237,3000,3000,3000,0,0,1,0,0,0,0,0,0.033410056,0.420047158,0.03336028,0.479843514,0.033338991,0.298140496,0.014669421,0.031446541,0.012578616,0.714285714,0.285714286,0.157272727,0.1,0.25,-0.3125,-0.5,-0.125,0.5,0.25,0,2900,0.25
1,4489,548,10,275,0.610909089,0.999999993,0.847682114,8,3,0,0,4.109090909,10,4,710,261.9,1600,843300,158430,1138,4747.695652,3034.298698,902,1600,1251,0,1,0,0,0,0,0,0,0.161375712,0.02090118,0.021110868,0.258754592,0.537857649,0.414328063,0.263537549,0.061818182,0.014545455,0.80952381,0.19047619,0.399197861,0.05,1,-0.33125,-0.6,-0.125,0,0,0.5,603,0
3,3473,393,9,1002,0.435532994,0.999999998,0.577487764,26,20,10,0,4.961077844,7,-1,859,262.5714286,1500,843300,177428.5714,1189.75,4022.219512,3002.578655,922,54100,13929.53846,0,0,1,0,0,0,0,0,0.882282996,0.028578589,0.028713143,0.028830087,0.031595185,0.426864997,0.112637664,0.067864271,0.01996008,0.772727273,0.227272727,0.269883658,0.033333333,1,-0.241666667,-0.8,-0.025,0.1,0,0.4,2600,0
0,5458,428,10,459,0.56651376,0.999999997,0.664359859,7,2,0,21,4.448801743,6,4,809,194.8,0,843300,571066.6667,0,8545.444444,4700.223385,1800,17200,9500,0,0,1,0,0,0,0,0,0.033333876,0.033347536,0.033333666,0.866651351,0.033333571,0.707035607,0.146639172,0.052287582,0.019607843,0.727272727,0.272727273,0.448638167,0.1,1,-0.426388889,-0.7,-0.05,0,0,0.5,938,0
1,3750,104,8,242,0.604166664,0.999999993,0.746575337,3,2,0,2,4.429752066,7,-1,538,268.8571429,9600,843300,170600,1629.227273,3641.166667,2608.13179,630,9600,5115,0,0,0,0,1,0,0,0,0.028571624,0.88566064,0.028571675,0.02862441,0.028571651,0.624410774,-0.148811027,0.041322314,0.049586777,0.454545455,0.545454545,0.180909091,0.1,0.5,-0.408796296,-0.5,-0.05,1,-0.5,0.5,896,0.5
0,2936,660,9,106,0.8076923,0.999999984,0.937499985,7,5,0,1,4.216981132,9,217,483,334.2222222,35800,617900,108244.4444,2578.891519,4352.253012,3132.037286,5300,5300,5300,0,1,0,0,0,0,0,0,0.022473399,0.022703365,0.022264097,0.187563083,0.744996057,0.470987654,0.455555556,0.075471698,0.018867925,0.8,0.2,0.5125,0.2,1,-0.05,-0.05,-0.05,0.65,0.35,0.15,2000,0.35
0,5991,288,11,122,0.760330572,0.999999986,0.869565205,8,5,4,1,4.713114754,8,-1,863,235.8975,12700,843300,449975,2594.518519,9126.964286,5149.039273,2800,12700,6300,0,0,1,0,0,0,0,0,0.02500021,0.40629967,0.02500013,0.518699795,0.025000195,0.666666667,-0.011805556,0.016393443,0.016393443,0.5,0.5,0.53125,0.0625,1,-0.566666667,-0.7,-0.433333333,0.517857143,0.392857143,0.017857143,1200,0.392857143
1,7168,451,12,221,0.659574465,0.999999993,0.687074825,27,4,10,0,4.837104072,7,4,1300,222.8571429,13900,843300,390885.7143,2586.884615,7500,4557.889686,13900,64600,39250,1,0,0,0,0,0,0,0,0.02857373,0.469680486,0.028572825,0.323782587,0.149390372,0.519444444,0.139166667,0.049773756,0.013574661,0.785714286,0.214285714,0.289772727,0.0625,0.6,-0.333333333,-0.4,-0.2,0.666666667,0.333333333,0.166666667,24400,0.333333333
0,8012,159,10,411,0.473684209,0.999999996,0.616379308,24,1,11,0,4.381995134,8,-1,621,213.5714286,0,843300,194437.5,0,7680.50098,3887.342571,1300,1300,1300,0,0,0,0,0,1,0,1,0.025250012,0.40383697,0.025045772,0.25620222,0.289665026,0.53161859,0.187005495,0.072992701,0.0243309,0.75,0.25,0.419142857,0.1,0.8,-0.29,-0.5,-0.05,0.503571429,0.175,0.003571429,1700,0.175
5,5250,407,9,229,0.681415926,0.999999993,0.854014592,9,5,0,0,4.864628821,8,-1,527,217.8571429,0,843300,218575,0,5646.585586,2735.805072,589,801,660.75,0,0,1,0,0,0,0,0,0.025314315,0.025037816,0.587195342,0.025677714,0.336774813,0.614473684,0.182017544,0.048034934,0.021834061,0.6875,0.3125,0.504545455,0.25,1,-0.418333333,-1,-0.1,0,0,0.5,773,0
5,8531,190,10,420,0.554455444,0.999999996,0.735177863,13,5,3,0,4.911904762,8,-1,245,68,0,843300,236875,0,4355.694105,2328.259122,516,516,516,0,0,1,0,0,0,0,0,0.025214739,0.025006253,0.711912298,0.025030426,0.212836284,0.369666667,0.058030303,0.021428571,0.00952381,0.692307692,0.307692308,0.26489899,0.1,0.5,-0.095833333,-0.166666667,-0.05,0,0,0.5,2000,0
3,5411,332,13,381,0.53116531,0.999999996,0.679999997,9,3,1,0,4.490813648,8,-1,714,311.4285714,0,843300,190175,0,7412.590909,3533.606477,6500,20100,13300,1,0,0,0,0,0,0,0,0.025798476,0.025004695,0.658280561,0.025156734,0.265759533,0.372502048,0.079791155,0.05511811,0.020997375,0.724137931,0.275862069,0.218759019,0.033333333,0.8,-0.205208333,-0.4,-0.05,0.6,-0.3,0.1,1100,0.3
5,5492,151,10,0,0,0,0,0,0,8,0,0,6,-1,761,171,5100,843300,191200,1844.153846,4368.468571,2819.365085,0,0,0,0,0,0,0,0,0,1,1,0.033351305,0.033345086,0.86658778,0.033335042,0.033380788,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0.068181818,0.272727273,942,0.068181818
4,8097,224,13,2013,0.310587055,0.999999999,0.479390681,7,6,14,0,4.431693989,8,-1,562,258.2857143,0,843300,209250,0,3578.303885,2383.735258,4200,10500,8400,0,0,0,1,0,0,0,0,0.025027125,0.025043909,0.025006229,0.025001352,0.899921385,0.4879147,0.249682718,0.074018877,0.023348236,0.760204082,0.239795918,0.455134228,0.1,1,-0.204512834,-0.8,-0.025,0.575,0.6,0.075,947,0.6
1,852,587,15,1374,0.376737381,0.999999999,0.601398601,9,5,1,0,4.19650655,9,4,399,191.2,0,690400,161566.6667,0,3352.13005,1517.931141,8200,12000,10100,0,0,0,0,1,0,0,0,0.022228167,0.145833462,0.787077632,0.022625916,0.022234824,0.428841575,0.169483884,0.048034934,0.008733624,0.846153846,0.153846154,0.333097862,0.033333333,1,-0.236094577,-0.5,-0.125,0,0,0.5,1100,0
4,112,592,9,553,0.478976233,0.999999997,0.650306746,10,5,7,0,4.455696203,8,4,851,367.25,5900,690400,145475,2147.80315,3365.854548,2694.07284,907,6400,2826.75,0,0,0,0,0,0,1,1,0.025007074,0.025000517,0.02500294,0.025000095,0.899989374,0.454951476,0.197346009,0.066907776,0.005424955,0.925,0.075,0.305651106,0.033333333,0.8,-0.281481481,-0.388888889,-0.155555556,0,0,0.5,1600,0
4,440,337,10,821,0.460493827,0.999999998,0.617706236,18,0,1,0,4.616321559,10,47,633,234.3,2800,104100,48060,1465.733333,3795.528463,2347.806339,0,0,0,0,0,1,0,0,0,0,0,0.358309945,0.018232087,0.119994632,0.11397741,0.389485925,0.431990891,0.109826614,0.047503045,0.020706456,0.696428571,0.303571429,0.334971972,0.033333333,0.7,-0.229575163,-0.5,-0.05,0,0,0.5,1700,0
4,7639,161,10,304,0.603389828,0.999999994,0.766666662,8,6,1,0,4.740131579,7,-1,2900,501.8571429,2900,843300,413385.7143,2503.403955,3735.924559,3203.784972,866,4300,2491.5,0,0,0,1,0,0,0,0,0.194997649,0.02857523,0.17959693,0.124343177,0.472487014,0.459980237,0.130566535,0.032894737,0.009868421,0.769230769,0.230769231,0.398636364,0.136363636,0.6,-0.127777778,-0.133333333,-0.125,0.5,0.5,0,1900,0.5
0,3799,247,13,855,0.467933491,0.999999998,0.682203388,11,5,1,0,4.625730994,10,-1,747,282.5555556,0,843300,221660,0,5434.7,3611.100897,1800,10300,5375,0,1,0,0,0,0,0,0,0.816759844,0.020003404,0.122813039,0.020053875,0.020369839,0.423440448,0.146940559,0.051461988,0.016374269,0.75862069,0.24137931,0.32790978,0.1,0.85,-0.192857143,-0.6,-0.05,0.75,0.25,0.25,2200,0.25
5,5255,289,13,357,0.525423727,0.999999995,0.665071767,9,7,1,0,5.022408964,5,-1,129,53.6,24200,843300,331940,1369.8,3571.562526,2330.971618,1000,2800,1675,0,1,0,0,0,0,0,0,0.040000106,0.0400001,0.839997118,0.040000633,0.040002042,0.438998682,0.204018445,0.036414566,0.005602241,0.866666667,0.133333333,0.383391608,0.136363636,0.8,-0.145833333,-0.166666667,-0.125,0,0,0.5,941,0
1,6270,273,8,285,0.607142855,0.999999994,0.691860461,23,2,11,0,4.719298246,5,-1,755,213,630,843300,349119.6,359,4774.533491,2572.235057,968,1500,1234,0,0,0,1,0,0,0,0,0.239552246,0.640303041,0.040000879,0.040143397,0.040000437,0.518614719,0.077489177,0.035087719,0.014035088,0.714285714,0.285714286,0.291731602,0.1,0.5,-0.4,-0.4,-0.4,0.333333333,0.25,0.166666667,1600,0.25
0,3497,37,10,666,0.498447204,0.999999998,0.667499998,19,6,5,3,4.436936937,7,-1,0,-1,0,843300,196771.4286,0,3966.023857,2692.015092,922,12200,5104.4,0,1,0,0,0,0,0,0,0.029044858,0.028587228,0.028572313,0.030283074,0.883512526,0.533456183,0.231838657,0.037537538,0.009009009,0.806451613,0.193548387,0.428121212,0.033333333,0.8,-0.354166667,-0.8,-0.125,0,0,0.5,902,0
5,8197,393,9,283,0.55719557,0.999999994,0.686390528,8,4,1,0,4.80565371,8,-1,753,218.75,753,843300,231256.625,753,7736.125,3419.868853,905,56000,15301.25,0,0,1,0,0,0,0,0,0.025200251,0.025002927,0.465878484,0.02503843,0.458879909,0.439015152,0.070454545,0.014134276,0.014134276,0.5,0.5,0.409090909,0.136363636,0.5,-0.175,-0.4,-0.05,0,0,0.5,602,0
0,7205,168,10,0,0,0,0,0,0,0,1,0,6,-1,58,10.09833333,205600,843300,669966.6667,2965.542686,7217.177047,4924.168948,0,0,0,0,0,0,1,0,0,0,0,0.033335477,0.033869031,0.033389378,0.866072363,0.03333375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1100,0
2,4666,133,16,390,0.522788202,0.999999996,0.679653677,5,4,0,3,4.287179487,4,-1,1000,249.25,9800,843300,558475,2700,4507.266582,3478.369717,1900,1900,1900,0,0,0,1,0,0,0,0,0.799998922,0.050000678,0.050000145,0.050000148,0.050000107,0.349984539,0.220156926,0.041025641,0.005128205,0.888888889,0.111111111,0.412878788,0.033333333,0.8,-0.220833333,-0.291666667,-0.15,0.667857143,0.342857143,0.167857143,11200,0.342857143
5,1084,39,12,376,0.552278819,0.999999996,0.698744767,11,5,1,1,4.968085106,10,-1,679,159.2,10500,843300,238180,1956.736559,3811.124876,2731.353689,1200,2100,1875,0,0,0,0,0,0,1,1,0.020000318,0.421916593,0.517915378,0.020051438,0.020116273,0.416035354,-0.034075126,0.005319149,0.010638298,0.333333333,0.666666667,0.075,0.05,0.1,-0.194444444,-0.3,-0.155555556,0.25,0,0.25,1300,0
5,8290,124,12,750,0.506811988,0.999999998,0.658280921,21,5,6,0,5.152,6,-1,640,127.2,0,843300,181816.6667,0,3481.677382,1800.295063,667,1200,784.8,0,0,0,0,0,1,0,1,0.033334474,0.033333924,0.866662982,0.033333677,0.033334942,0.35158519,0.102163326,0.028,0.012,0.7,0.3,0.342833952,0.0625,0.75,-0.2,-0.5,-0.1,0.7,-0.5,0.2,1200,0.5
0,4412,391,10,191,0.712765954,0.999999991,0.833333326,7,2,0,2,4.602094241,5,-1,613,123.836,31300,843300,680900,3462.866521,8940.555556,6130.78589,1100,1500,1300,0,0,0,0,1,0,0,0,0.040000397,0.040021379,0.040000664,0.839960888,0.040016672,0.579464286,0.135714286,0.031413613,0.015706806,0.666666667,0.333333333,0.447619048,0.285714286,0.5,-0.366666667,-0.5,-0.1,0.3,-0.2,0.2,1100,0.2
1,3132,273,13,733,0.461538461,0.999999998,0.572327043,21,5,0,16,4.63574352,8,-1,947,252.6666667,0,843300,278262.5,0,10335.28571,4281.004931,4100,6200,5150,0,0,0,1,0,0,0,0,0.025001916,0.025294739,0.025001378,0.899701056,0.025000911,0.509757653,0.103306664,0.04638472,0.02319236,0.666666667,0.333333333,0.392946269,0.1,1,-0.404411765,-0.7,-0.2,0.166666667,0.166666667,0.333333333,3700,0.166666667
4,3542,731,8,266,0.572580643,0.999999993,0.72108843,5,2,1,0,4.259398496,10,0,0,0,0,0,0,0,0,0,924,924,924,1,0,0,0,0,0,0,0,0.020006297,0.367327915,0.020190861,0.020003927,0.572470999,0.313095238,0.048701299,0.011278195,0.011278195,0.5,0.5,0.295238095,0.25,0.35,-0.116666667,-0.2,-0.05,0.9,0.4,0.4,783,0.4
